GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With an Internet subscription,Margin of Error; Total: - With an Internet subscription,Estimate; Total: - With an Internet subscription - Dial-up alone,Margin of Error; Total: - With an Internet subscription - Dial-up alone,"Estimate; Total: - With an Internet subscription - Broadband such as cable, fiber optic, or DSL","Margin of Error; Total: - With an Internet subscription - Broadband such as cable, fiber optic, or DSL",Estimate; Total: - With an Internet subscription - Satellite Internet service,Margin of Error; Total: - With an Internet subscription - Satellite Internet service,Estimate; Total: - With an Internet subscription - Other service,Margin of Error; Total: - With an Internet subscription - Other service,Estimate; Total: - Internet access without a subscription,Margin of Error; Total: - Internet access without a subscription,Estimate; Total: - No Internet access,Margin of Error; Total: - No Internet access
1400000US42029302101,42029302101,"Census Tract 3021.01, Chester County, Pennsylvania",2387,142,2190,163,0,15,2130,166,38,43,0,15,42,48,155,103
1400000US42029302102,42029302102,"Census Tract 3021.02, Chester County, Pennsylvania",1468,102,1417,103,0,10,1369,102,20,23,0,10,0,10,51,33
1400000US42029302202,42029302202,"Census Tract 3022.02, Chester County, Pennsylvania",2800,132,2658,148,0,15,2658,148,51,46,0,15,48,38,94,86
1400000US42029302203,42029302203,"Census Tract 3022.03, Chester County, Pennsylvania",1848,73,1777,85,0,15,1703,91,16,17,26,23,7,11,64,38
1400000US42029302204,42029302204,"Census Tract 3022.04, Chester County, Pennsylvania",2181,114,2123,118,15,24,2042,128,115,70,0,15,15,23,43,33
1400000US42029302300,42029302300,"Census Tract 3023, Chester County, Pennsylvania",1413,118,1159,118,0,10,1123,121,36,30,0,10,17,19,237,95
1400000US42029302400,42029302400,"Census Tract 3024, Chester County, Pennsylvania",1803,129,1421,143,9,15,1302,143,16,19,22,33,27,25,355,119
1400000US42029302500,42029302500,"Census Tract 3025, Chester County, Pennsylvania",1922,127,1654,128,8,13,1525,147,27,22,47,53,89,67,179,62
1400000US42029302600,42029302600,"Census Tract 3026, Chester County, Pennsylvania",1738,128,1313,118,0,15,1132,133,34,26,33,42,137,93,288,106
1400000US42029302702,42029302702,"Census Tract 3027.02, Chester County, Pennsylvania",2028,102,1768,156,0,10,1689,154,0,10,12,20,48,56,212,97
1400000US42029302703,42029302703,"Census Tract 3027.03, Chester County, Pennsylvania",1471,60,1351,66,0,10,1294,83,17,18,27,29,29,26,91,40
1400000US42029302704,42029302704,"Census Tract 3027.04, Chester County, Pennsylvania",1805,55,1700,74,0,15,1672,77,26,29,5,8,29,27,76,45
1400000US42029302705,42029302705,"Census Tract 3027.05, Chester County, Pennsylvania",1526,70,1336,107,0,10,1262,111,35,26,0,10,18,20,172,90
1400000US42029302706,42029302706,"Census Tract 3027.06, Chester County, Pennsylvania",1848,89,1570,122,0,10,1463,124,69,57,9,14,119,74,159,80
1400000US42029302802,42029302802,"Census Tract 3028.02, Chester County, Pennsylvania",2061,73,1797,128,44,50,1640,137,115,63,13,19,64,51,200,101
1400000US42029302803,42029302803,"Census Tract 3028.03, Chester County, Pennsylvania",1182,69,1000,73,32,25,946,78,23,16,7,11,39,40,143,57
1400000US42029302804,42029302804,"Census Tract 3028.04, Chester County, Pennsylvania",1643,76,1353,85,8,13,1281,85,0,10,0,10,19,20,271,66
1400000US42029302805,42029302805,"Census Tract 3028.05, Chester County, Pennsylvania",3385,152,3190,167,29,35,2975,193,33,37,16,26,47,46,148,110
1400000US42029302901,42029302901,"Census Tract 3029.01, Chester County, Pennsylvania",1768,107,1694,104,0,10,1617,106,9,14,11,16,20,22,54,33
1400000US42029302902,42029302902,"Census Tract 3029.02, Chester County, Pennsylvania",2059,109,1990,115,0,15,1848,132,82,79,0,15,10,17,59,42
1400000US42029303000,42029303000,"Census Tract 3030, Chester County, Pennsylvania",1192,64,1159,66,0,10,1086,77,21,16,0,10,5,8,28,16
1400000US42029303100,42029303100,"Census Tract 3031, Chester County, Pennsylvania",1437,67,1290,79,0,10,1253,81,17,19,0,10,44,32,103,61
1400000US42029303301,42029303301,"Census Tract 3033.01, Chester County, Pennsylvania",1120,69,943,84,0,10,897,93,0,10,0,10,34,34,143,61
1400000US42029303302,42029303302,"Census Tract 3033.02, Chester County, Pennsylvania",2018,144,1814,165,0,15,1760,157,63,60,14,23,83,59,121,88
1400000US42029303401,42029303401,"Census Tract 3034.01, Chester County, Pennsylvania",1347,101,959,147,0,10,897,146,50,49,8,13,48,42,340,125
1400000US42029303402,42029303402,"Census Tract 3034.02, Chester County, Pennsylvania",673,55,436,61,0,10,395,62,8,10,0,10,38,37,199,57
1400000US42029303501,42029303501,"Census Tract 3035.01, Chester County, Pennsylvania",1742,70,1675,74,0,10,1599,89,38,29,0,10,11,17,56,53
1400000US42029303502,42029303502,"Census Tract 3035.02, Chester County, Pennsylvania",1090,61,1038,70,9,15,996,82,7,11,0,10,17,19,35,41
1400000US42029303801,42029303801,"Census Tract 3038.01, Chester County, Pennsylvania",1559,83,1458,92,0,10,1424,95,13,19,12,18,0,10,101,57
1400000US42029303802,42029303802,"Census Tract 3038.02, Chester County, Pennsylvania",2761,124,2581,129,0,15,2520,137,26,29,20,31,118,81,62,44
1400000US42029303901,42029303901,"Census Tract 3039.01, Chester County, Pennsylvania",1511,92,1417,97,0,10,1383,97,58,45,0,10,76,51,18,19
1400000US42029303902,42029303902,"Census Tract 3039.02, Chester County, Pennsylvania",2191,109,2093,122,0,15,1967,151,212,139,52,83,21,32,77,54
1400000US42029304000,42029304000,"Census Tract 3040, Chester County, Pennsylvania",2014,125,1602,151,12,21,1501,157,29,38,0,10,118,95,294,114
1400000US42029304101,42029304101,"Census Tract 3041.01, Chester County, Pennsylvania",1929,127,1656,141,17,28,1592,138,0,10,9,17,72,84,201,97
1400000US42029304102,42029304102,"Census Tract 3041.02, Chester County, Pennsylvania",1380,85,1114,114,19,20,1035,107,34,41,0,10,32,33,234,77
1400000US42029304201,42029304201,"Census Tract 3042.01, Chester County, Pennsylvania",2776,183,2343,205,13,21,2259,204,31,35,0,15,53,42,380,127
1400000US42029304300,42029304300,"Census Tract 3043, Chester County, Pennsylvania",2873,123,2762,143,0,15,2710,141,8,12,0,15,76,68,35,41
1400000US42029304403,42029304403,"Census Tract 3044.03, Chester County, Pennsylvania",1487,49,1417,62,0,10,1354,76,0,10,12,19,24,23,46,34
1400000US42029304404,42029304404,"Census Tract 3044.04, Chester County, Pennsylvania",2071,69,1762,143,29,34,1686,158,0,10,0,10,110,99,199,97
1400000US42029304405,42029304405,"Census Tract 3044.05, Chester County, Pennsylvania",1943,67,1864,72,0,15,1779,87,16,18,10,15,0,15,79,43
1400000US42029304406,42029304406,"Census Tract 3044.06, Chester County, Pennsylvania",1326,68,1185,85,0,10,1110,91,28,34,10,16,15,20,126,71
1400000US42029304501,42029304501,"Census Tract 3045.01, Chester County, Pennsylvania",2688,94,2634,126,0,15,2434,141,62,45,19,31,0,15,54,79
1400000US42029304502,42029304502,"Census Tract 3045.02, Chester County, Pennsylvania",1045,61,988,72,0,10,938,76,8,14,0,10,40,39,17,19
1400000US42029304600,42029304600,"Census Tract 3046, Chester County, Pennsylvania",1165,49,1106,62,0,10,1090,62,0,10,0,10,20,13,39,33
1400000US42029304900,42029304900,"Census Tract 3049, Chester County, Pennsylvania",2678,202,1920,255,29,26,1740,244,79,69,0,15,82,94,676,174
1400000US42029305000,42029305000,"Census Tract 3050, Chester County, Pennsylvania",714,38,532,50,3,5,484,50,16,11,0,10,53,32,129,34
1400000US42029305101,42029305101,"Census Tract 3051.01, Chester County, Pennsylvania",1711,84,1408,117,17,19,1333,119,36,44,9,15,38,28,265,85
1400000US42029305102,42029305102,"Census Tract 3051.02, Chester County, Pennsylvania",1628,95,1306,136,10,15,1211,135,18,20,0,10,55,49,267,87
1400000US42029305300,42029305300,"Census Tract 3053, Chester County, Pennsylvania",2885,145,2282,246,23,37,2060,261,89,49,36,41,109,101,494,185
1400000US42029305400,42029305400,"Census Tract 3054, Chester County, Pennsylvania",1421,90,977,118,14,22,914,126,9,14,0,10,15,18,429,120
1400000US42029305500,42029305500,"Census Tract 3055, Chester County, Pennsylvania",1319,118,702,119,0,10,626,122,33,29,5,10,141,82,476,141
1400000US42029305600,42029305600,"Census Tract 3056, Chester County, Pennsylvania",994,78,639,95,0,10,579,102,15,16,4,6,42,30,313,76
1400000US42029305700,42029305700,"Census Tract 3057, Chester County, Pennsylvania",769,75,560,77,5,7,509,74,19,29,20,22,7,10,202,67
1400000US42029306000,42029306000,"Census Tract 3060, Chester County, Pennsylvania",2688,169,2368,171,0,15,2127,224,34,38,16,25,110,61,210,105
1400000US42029306300,42029306300,"Census Tract 3063, Chester County, Pennsylvania",870,66,589,86,18,14,526,82,21,15,14,13,32,30,249,63
1400000US42029306501,42029306501,"Census Tract 3065.01, Chester County, Pennsylvania",1581,87,1539,92,0,10,1430,115,21,23,0,10,7,11,35,30
1400000US42029306503,42029306503,"Census Tract 3065.03, Chester County, Pennsylvania",821,63,606,73,5,8,589,78,6,8,0,10,21,23,194,65
1400000US42029306504,42029306504,"Census Tract 3065.04, Chester County, Pennsylvania",1515,108,1284,111,0,10,1207,122,16,17,0,10,30,28,201,93
1400000US42029306600,42029306600,"Census Tract 3066, Chester County, Pennsylvania",1098,50,1054,44,0,10,957,62,41,22,8,10,19,14,25,19
1400000US42029306700,42029306700,"Census Tract 3067, Chester County, Pennsylvania",1584,65,1400,85,0,10,1339,84,79,39,17,25,35,41,149,61
1400000US42029306800,42029306800,"Census Tract 3068, Chester County, Pennsylvania",639,25,518,39,3,4,442,40,45,21,7,7,9,13,112,30
1400000US42029306900,42029306900,"Census Tract 3069, Chester County, Pennsylvania",1894,86,1729,97,0,15,1668,102,9,14,0,15,0,15,165,84
1400000US42029307000,42029307000,"Census Tract 3070, Chester County, Pennsylvania",2281,160,1842,165,0,15,1745,196,53,41,31,35,98,51,341,123
1400000US42029307100,42029307100,"Census Tract 3071, Chester County, Pennsylvania",847,41,732,44,4,6,662,47,21,13,6,7,10,8,105,33
1400000US42029307200,42029307200,"Census Tract 3072, Chester County, Pennsylvania",482,29,363,40,0,10,323,38,19,14,0,10,15,9,104,32
1400000US42029307300,42029307300,"Census Tract 3073, Chester County, Pennsylvania",1486,89,1164,116,0,10,1101,124,38,28,0,10,57,48,265,91
1400000US42029307400,42029307400,"Census Tract 3074, Chester County, Pennsylvania",1384,100,1110,91,9,14,1058,99,8,11,9,15,20,22,254,98
1400000US42029307700,42029307700,"Census Tract 3077, Chester County, Pennsylvania",909,58,601,68,12,13,531,71,37,26,0,10,15,14,293,68
1400000US42029307800,42029307800,"Census Tract 3078, Chester County, Pennsylvania",823,50,725,66,5,7,626,64,51,22,6,8,25,28,73,34
1400000US42029307900,42029307900,"Census Tract 3079, Chester County, Pennsylvania",988,102,729,87,3,5,568,83,47,30,21,15,26,20,233,66
1400000US42029308000,42029308000,"Census Tract 3080, Chester County, Pennsylvania",1969,143,1085,156,0,15,980,156,31,29,0,15,54,55,830,169
1400000US42029308101,42029308101,"Census Tract 3081.01, Chester County, Pennsylvania",1405,99,1239,131,0,10,1125,137,25,23,7,12,8,14,158,82
1400000US42029308102,42029308102,"Census Tract 3081.02, Chester County, Pennsylvania",1388,87,1075,128,12,18,949,122,61,38,0,10,6,11,307,93
1400000US42029308200,42029308200,"Census Tract 3082, Chester County, Pennsylvania",906,57,649,80,6,9,528,77,16,14,0,10,18,13,239,59
1400000US42029310400,42029310400,"Census Tract 3104, Chester County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42029311000,42029311000,"Census Tract 3110, Chester County, Pennsylvania",2259,109,2033,125,0,15,1913,128,88,66,7,12,23,23,203,106
1400000US42029311100,42029311100,"Census Tract 3111, Chester County, Pennsylvania",1388,71,1236,79,18,20,1181,82,0,10,10,15,89,48,63,37
1400000US42029311200,42029311200,"Census Tract 3112, Chester County, Pennsylvania",806,44,723,46,3,4,665,44,14,9,2,3,8,8,75,30
1400000US42029311300,42029311300,"Census Tract 3113, Chester County, Pennsylvania",1093,133,1047,132,0,10,987,120,26,18,4,6,10,10,36,27
1400000US42029311401,42029311401,"Census Tract 3114.01, Chester County, Pennsylvania",2676,148,2372,197,13,21,2197,219,28,33,67,67,0,15,304,155
1400000US42029311403,42029311403,"Census Tract 3114.03, Chester County, Pennsylvania",1399,83,1091,95,0,10,1083,94,0,10,8,12,63,51,245,76
1400000US42029311404,42029311404,"Census Tract 3114.04, Chester County, Pennsylvania",1337,71,1129,97,0,10,1057,98,15,16,8,12,10,15,198,77
1400000US42029311500,42029311500,"Census Tract 3115, Chester County, Pennsylvania",1484,56,1156,75,22,18,1088,71,30,19,0,10,49,24,279,71
1400000US42029311600,42029311600,"Census Tract 3116, Chester County, Pennsylvania",777,44,613,45,19,16,559,49,10,10,10,8,18,20,146,38
1400000US42029311700,42029311700,"Census Tract 3117, Chester County, Pennsylvania",2990,233,2456,289,19,27,2322,273,24,26,13,14,28,28,506,133
1400000US42029311800,42029311800,"Census Tract 3118, Chester County, Pennsylvania",1318,58,919,76,9,8,797,78,27,14,6,6,28,21,371,71
1400000US42031160101,42031160101,"Census Tract 1601.01, Clarion County, Pennsylvania",782,76,536,67,5,8,478,70,82,38,5,8,19,23,227,60
1400000US42031160102,42031160102,"Census Tract 1601.02, Clarion County, Pennsylvania",2334,215,1716,234,24,27,1516,232,113,52,76,69,201,111,417,138
1400000US42031160200,42031160200,"Census Tract 1602, Clarion County, Pennsylvania",1367,58,1014,63,18,10,877,64,60,23,23,18,38,20,315,54
1400000US42031160300,42031160300,"Census Tract 1603, Clarion County, Pennsylvania",1838,72,1479,83,40,17,1207,82,121,34,17,11,29,14,330,52
1400000US42031160400,42031160400,"Census Tract 1604, Clarion County, Pennsylvania",1491,70,1066,68,20,11,830,70,91,26,21,17,32,15,393,55
1400000US42031160500,42031160500,"Census Tract 1605, Clarion County, Pennsylvania",1359,54,1004,52,42,17,783,62,87,22,34,19,16,8,339,41
1400000US42031160600,42031160600,"Census Tract 1606, Clarion County, Pennsylvania",1976,142,1587,128,0,15,1388,150,90,61,40,45,33,31,356,100
1400000US42031160700,42031160700,"Census Tract 1607, Clarion County, Pennsylvania",1782,68,1271,79,12,15,1063,66,110,30,36,28,49,20,462,64
1400000US42031160800,42031160800,"Census Tract 1608, Clarion County, Pennsylvania",1559,77,1163,85,23,13,994,84,100,28,17,16,41,17,355,63
1400000US42031160900,42031160900,"Census Tract 1609, Clarion County, Pennsylvania",1437,60,1112,55,29,13,967,57,106,31,5,7,24,12,301,46
1400000US42033330100,42033330100,"Census Tract 3301, Clearfield County, Pennsylvania",2016,210,1432,174,13,21,1329,167,78,52,0,15,93,70,491,167
1400000US42033330200,42033330200,"Census Tract 3302, Clearfield County, Pennsylvania",1458,124,1043,108,9,14,958,111,121,58,8,14,8,13,407,147
1400000US42033330300,42033330300,"Census Tract 3303, Clearfield County, Pennsylvania",1837,108,1241,125,45,27,1110,126,47,34,7,11,69,44,527,106
1400000US42033330400,42033330400,"Census Tract 3304, Clearfield County, Pennsylvania",2144,195,1887,206,36,43,1724,212,190,120,0,15,61,59,196,129
1400000US42033330500,42033330500,"Census Tract 3305, Clearfield County, Pennsylvania",1716,67,1177,75,21,12,973,69,119,30,15,15,18,16,521,64
1400000US42033330600,42033330600,"Census Tract 3306, Clearfield County, Pennsylvania",1178,110,776,109,9,15,639,95,39,35,39,38,28,25,374,96
1400000US42033330700,42033330700,"Census Tract 3307, Clearfield County, Pennsylvania",763,53,506,38,19,10,286,39,137,30,11,6,19,14,238,35
1400000US42033330800,42033330800,"Census Tract 3308, Clearfield County, Pennsylvania",2753,148,1963,171,47,33,1441,173,217,75,44,34,93,47,697,161
1400000US42033330900,42033330900,"Census Tract 3309, Clearfield County, Pennsylvania",2099,146,1465,139,20,20,1220,129,99,49,38,40,112,54,522,114
1400000US42033331000,42033331000,"Census Tract 3310, Clearfield County, Pennsylvania",2166,138,1312,164,42,26,1021,154,96,55,55,51,119,61,735,149
1400000US42033331100,42033331100,"Census Tract 3311, Clearfield County, Pennsylvania",1493,98,975,119,25,27,852,132,85,51,27,30,48,47,470,105
1400000US42033331200,42033331200,"Census Tract 3312, Clearfield County, Pennsylvania",1362,112,905,98,11,16,795,112,33,26,6,11,63,48,394,91
1400000US42033331300,42033331300,"Census Tract 3313, Clearfield County, Pennsylvania",1821,117,1369,116,15,16,1155,116,171,66,0,10,36,33,416,107
1400000US42033331401,42033331401,"Census Tract 3314.01, Clearfield County, Pennsylvania",1404,66,924,64,9,8,783,65,80,22,0,10,17,11,463,63
1400000US42033331402,42033331402,"Census Tract 3314.02, Clearfield County, Pennsylvania",1481,72,1041,82,31,20,892,82,113,39,1,3,77,38,363,66
1400000US42033331500,42033331500,"Census Tract 3315, Clearfield County, Pennsylvania",753,40,491,42,18,8,290,45,128,35,13,7,37,15,225,36
1400000US42033331600,42033331600,"Census Tract 3316, Clearfield County, Pennsylvania",920,47,608,46,23,12,462,49,62,16,0,10,34,18,278,36
1400000US42033331700,42033331700,"Census Tract 3317, Clearfield County, Pennsylvania",1778,91,1197,84,18,11,1026,78,106,28,24,10,54,21,527,71
1400000US42033331800,42033331800,"Census Tract 3318, Clearfield County, Pennsylvania",1112,59,839,58,28,11,710,57,87,27,24,13,27,15,246,43
1400000US42033331900,42033331900,"Census Tract 3319, Clearfield County, Pennsylvania",898,56,563,45,17,9,352,43,113,29,21,14,27,12,308,40
1400000US42035030100,42035030100,"Census Tract 301, Clinton County, Pennsylvania",1268,82,887,67,35,14,766,54,48,17,14,12,43,18,338,57
1400000US42035030200,42035030200,"Census Tract 302, Clinton County, Pennsylvania",2049,88,1522,83,42,22,1304,84,82,30,9,7,87,33,440,72
1400000US42035030300,42035030300,"Census Tract 303, Clinton County, Pennsylvania",1600,82,1267,74,35,16,1046,71,131,40,16,12,49,29,284,53
1400000US42035030400,42035030400,"Census Tract 304, Clinton County, Pennsylvania",1953,191,1522,151,55,43,1310,142,105,76,8,9,40,31,391,129
1400000US42035030500,42035030500,"Census Tract 305, Clinton County, Pennsylvania",1670,84,1356,89,34,16,1165,87,56,21,26,20,32,16,282,47
1400000US42035030600,42035030600,"Census Tract 306, Clinton County, Pennsylvania",1116,108,756,109,7,12,692,108,59,36,0,10,112,74,248,79
1400000US42035030700,42035030700,"Census Tract 307, Clinton County, Pennsylvania",2229,193,1612,218,15,25,1339,212,90,77,14,21,137,108,480,142
1400000US42035030800,42035030800,"Census Tract 308, Clinton County, Pennsylvania",1471,92,1047,90,3,5,942,92,69,30,10,10,43,28,381,71
1400000US42035030900,42035030900,"Census Tract 309, Clinton County, Pennsylvania",1319,68,837,63,26,12,673,58,71,23,2,3,44,17,438,47
1400000US42037050100,42037050100,"Census Tract 501, Columbia County, Pennsylvania",2176,96,1643,92,13,9,1354,81,132,35,30,17,49,24,484,69
1400000US42037050200,42037050200,"Census Tract 502, Columbia County, Pennsylvania",2218,95,1627,98,35,17,1282,90,124,28,38,25,35,15,556,69
1400000US42037050300,42037050300,"Census Tract 503, Columbia County, Pennsylvania",2162,109,1652,107,12,11,1272,105,143,39,44,26,62,41,448,72
1400000US42037050400,42037050400,"Census Tract 504, Columbia County, Pennsylvania",1613,68,1186,93,27,17,973,86,69,25,5,7,104,44,323,76
1400000US42037050500,42037050500,"Census Tract 505, Columbia County, Pennsylvania",1684,126,1213,118,18,18,1016,120,79,37,0,10,50,41,421,95
1400000US42037050600,42037050600,"Census Tract 506, Columbia County, Pennsylvania",2135,168,1445,168,0,15,1211,174,60,50,12,21,110,72,580,194
1400000US42037050700,42037050700,"Census Tract 507, Columbia County, Pennsylvania",2172,154,1478,163,24,29,1090,176,20,24,13,22,37,44,657,139
1400000US42037050800,42037050800,"Census Tract 508, Columbia County, Pennsylvania",1633,106,1215,105,17,19,1021,125,63,35,0,10,15,22,403,100
1400000US42037050900,42037050900,"Census Tract 509, Columbia County, Pennsylvania",1297,91,1082,95,6,9,951,105,92,53,21,21,9,15,206,65
1400000US42037051000,42037051000,"Census Tract 510, Columbia County, Pennsylvania",1144,105,928,118,15,22,736,109,62,38,0,10,17,20,199,73
1400000US42037051100,42037051100,"Census Tract 511, Columbia County, Pennsylvania",1429,172,1104,188,0,15,1021,174,83,64,8,14,34,39,291,98
1400000US42037051200,42037051200,"Census Tract 512, Columbia County, Pennsylvania",2107,168,1643,180,20,32,1311,205,111,83,17,27,135,94,329,108
1400000US42037051300,42037051300,"Census Tract 513, Columbia County, Pennsylvania",1352,71,971,69,12,8,815,69,45,14,20,15,31,14,350,59
