date_submitted,ideal_adoption_timeline,reason_for_adoption,specific_animal,adults_in_home,children_in_home,all_household_agree,allergies,home_owner,home_pet_policy,experience,budget_monthly,budget_emergency,home_alone_avg,home_alone_max,pet_kept,exercise,needs,return_pet,how_heard,outcome_trello_id,City,State,ZIP,animal_type
12/02/2018,few-weeks,"my-kids,gift",FALSE,1,1,yes,no-allergies,landlord,yes-with-pet-policy,"grew-up-with,currently-have-pet",50,1e3,6,8,"inside-only,crate","walks-on-leash,walks-off-leash,jogging-together,dog-parks,another-pet","professional-groomer,groom-myself",none,NA,5c0476686b43b00a179413a3,PHILADELPHIA,PA,19148,dog
12/02/2018,today,myself,TRUE,3,1,yes,no-allergies,myself,NA,"had-pet-die,euthanized,grew-up-with,currently-have-pet",320,2e3,3,5,"inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard","groom-myself,professional-groomer",none,other,5c047669bcab236a29416482,BROOMALL,PA,19008,dog
12/02/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,currently-have-pet,150,NA,NA,NA,inside-only,"walks-on-leash,playing-in-my-yard,another-pet",groom-myself,none,website,5bf4a2da2da9082c0d51a3c8,POTTSTOWN,PA,19464,dog
12/02/2018,today,my-kids,FALSE,1,2,a-surprise,no-allergies,myself,NA,currently-have-pet,250,500,2,2,inside-only,"walks-on-leash,dog-parks,jogging-together",professional-groomer,none,NA,5c0472b6e3db65798b985f7a,PHILADELPHIA,PA,19134,dog
12/02/2018,today,"myself,my-kids",FALSE,0,4,yes,no-allergies,family-friend,NA,never-lived-or-owned,20,50,NA,0,inside-only,"walks-on-leash,playing-in-my-yard",groom-myself,none,NA,5c042229815d4f55e1a5453a,CAMDEN,NJ,08103,dog
12/02/2018,today,myself,TRUE,3,0,yes,no-allergies,family-friend,NA,grew-up-with,500,1500,NA,NA,"inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,not-much",professional-groomer,none,other,5c040e30e01cf02bd867f0c2,MOUNT HOLLY,NJ,08060,dog
12/02/2018,few-months,myself,FALSE,1,0,yes,no-allergies,landlord,no-but-pets-allowed,"grew-up-with,currently-have-pet,lived-with-housemate-pet,had-pet-die,euthanized",300,2e3,8,10,inside-only,"walks-on-leash,jogging-together,dog-parks,not-much","professional-groomer,groom-myself",allergies-appear,NA,5c040ab97fc4547a3be972bb,WILLOW GROVE,PA,19090,dog
12/03/2018,few-weeks,"myself,my-kids",TRUE,0,1,yes,no-allergies,landlord,no-but-pets-allowed,grew-up-with,250,700,NA,NA,inside-only,"another-pet,dog-parks,playing-in-my-yard,walks-off-leash,walks-on-leash,jogging-together","professional-groomer,no-grooming","none,allergies-appear","website,email",5c05b0fe6120da01404a98c6,BENSALEM,PA,19020,dog
12/03/2018,few-months,myself,TRUE,1,2,yes,no-allergies,myself,NA,never-lived-or-owned,1e3,1e3,8,8,"inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,not-much",professional-groomer,none,website,5c05a2b8841f8b625a9bf130,COCKEYSVILLE,MD,21030,dog
12/03/2018,today,myself,TRUE,1,0,yes,very-allergic,myself,NA,"had-pet-die,euthanized,grew-up-with,currently-have-pet",50,1e3,3,3,inside-only,"walks-on-leash,walks-off-leash,dog-parks,another-pet",professional-groomer,allergies-appear,email,5c056d33fcac384c28f78c5f,PHILADELPHIA,PA,19148,dog
12/03/2018,today,"my-kids,myself",FALSE,1,2,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with,euthanized,given-to-another",50,50,NA,NA,inside-only,"walks-on-leash,dog-parks","groom-myself,professional-groomer",other,NA,5c055135ebe5ec80591dc59a,PHILADELPHIA,PA,19140,dog
12/04/2018,today,myself,TRUE,3,0,yes,no-allergies,family-friend,NA,"had-pet-die,euthanized,grew-up-with",500,1e3,NA,NA,"supervised-in-my-yard,inside-only","walks-on-leash,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,insta,5c074f34c2cc7487b2317dce,MOUNT HOLLY,NJ,08060,dog
12/04/2018,few-weeks,myself,TRUE,2,0,yes,no-allergies,family-friend,NA,"had-pet-die,currently-have-pet,grew-up-with",100,1e3,4,6,inside-only,"walks-on-leash,playing-in-my-yard,another-pet,walks-off-leash","groom-myself,professional-groomer",none,website,5c0740b32a78a73be405d44a,WRIGHTSTOWN,NJ,08562,dog
12/04/2018,few-weeks,myself,FALSE,2,NA,yes,no-allergies,landlord,NA,"grew-up-with,currently-have-pet",150,200,6,8,"inside-only,crate,supervised-in-my-yard","walks-on-leash,jogging-together,dog-parks,another-pet,not-much","professional-groomer,groom-myself","none,becomes-aggressive",NA,5c06d82ef4677d470de00b4f,PHILADELPHIA,PA,19104,dog
12/04/2018,today,myself,FALSE,2,0,yes,no-allergies,landlord,yes-with-pet-policy,never-lived-or-owned,500,1e3,NA,NA,inside-only,"walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,NA,5c06cb366c12916454fc25a5,PHILADELPHIA,PA,19154,dog
12/05/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,landlord,NA,grew-up-with,30,30,NA,9,inside-only,"not-much,walks-on-leash",groom-myself,"vet-becomes-expensive,becomes-aggressive,not-housebroken",website,5c08a46e768bc65afb994d2e,PHILADELPHIA,PA,19104,dog
12/05/2018,few-weeks,myself,FALSE,1,0,yes,no-allergies,myself,NA,"euthanized,grew-up-with,currently-have-pet",200,5e3,8,NA,inside-only,"walks-on-leash,playing-in-my-yard,another-pet",groom-myself,none,NA,5c0868232484bc5ca30005cb,BLUE BELL,PA,19422,dog
12/05/2018,today,myself,TRUE,1,0,"yes,a-surprise",no-allergies,family-friend,NA,grew-up-with,1e3,1e3,6,6,"inside-only,supervised-in-my-yard","walks-on-leash,jogging-together,dog-parks,another-pet,playing-in-my-yard,walks-off-leash",professional-groomer,none,website,5c085bd6b51d4e37b2c26f89,PHILADELPHIA,PA,19145,dog
12/05/2018,today,myself,FALSE,1,0,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet",1e3,5e3,8,10,inside-only,"walks-on-leash,walks-off-leash,playing-in-my-yard,another-pet","professional-groomer,groom-myself",none,NA,5c082f268f717b5ce63256c3,PHILADELPHIA,PA,19111,dog
12/05/2018,today,"myself,my-kids",FALSE,2,2,"yes,a-surprise",no-allergies,landlord,NA,"grew-up-with,pet-ran-away",200,1e3,3,3,"inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,NA,5c07fca81a56e105d4aca7ef,GLENOLDEN,PA,19036,dog
12/05/2018,few-weeks,other,FALSE,0,1,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with,euthanized",30,500,8,8,inside-only,"walks-on-leash,not-much","groom-myself,professional-groomer",none,NA,5c07e5427da4996d2db589ed,PHILADELPHIA,PA,19128,dog
12/05/2018,few-weeks,"myself,my-kids",TRUE,3,1,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet",200,1e3,NA,NA,inside-only,"walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","groom-myself,professional-groomer",none,website,5c07d4c76a1a31668279af10,LEVITTOWN,PA,19055,dog
12/06/2018,few-months,myself,FALSE,1,0,yes,no-allergies,family-friend,NA,"grew-up-with,lived-with-housemate-pet",300,3e3,NA,2,"inside-only,supervised-in-my-yard","walks-on-leash,jogging-together,dog-parks,playing-in-my-yard,another-pet",groom-myself,none,NA,5c09dc1c97ad087aa11211fe,PHILADELPHIA,PA,19145,dog
12/06/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,myself,NA,"had-pet-die,euthanized,grew-up-with",400,2e3,5,6,inside-only,"walks-on-leash,dog-parks,another-pet",professional-groomer,none,other,5c09ccc56a4f9671631eb1e2,PHILADELPHIA,PA,19106,dog
12/06/2018,few-weeks,"myself,my-kids",FALSE,1,2,a-surprise,no-allergies,myself,NA,grew-up-with,100,1500,6,8,inside-only,"walks-on-leash,playing-in-my-yard",professional-groomer,"becomes-aggressive,not-housebroken",NA,5c099f7e8ddcf78fe9accf7d,PHILADELPHIA,PA,19145,dog
12/06/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,landlord,NA,grew-up-with,500,2e3,8,8,"inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,playing-in-my-yard",groom-myself,not-enough-time,email,5c0964191101e47d010ec670,PHILADELPHIA,PA,19102,dog
12/07/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,"euthanized,grew-up-with",500,5e3,6,NA,inside-only,"walks-on-leash,jogging-together,dog-parks",professional-groomer,becomes-aggressive,website,5c0b2759f949934e1c9b7f92,PHILADELPHIA,PA,19106,dog
12/07/2018,few-weeks,myself,TRUE,1,1,yes,no-allergies,family-friend,NA,grew-up-with,150,300,6,3,inside-only,"walks-on-leash,jogging-together,dog-parks,another-pet,playing-in-my-yard",professional-groomer,none,other,5c0b16d45b79a0199ee5961e,UPPER DARBY,PA,19082,dog
12/07/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,250,1e3,5,5,other,"walks-on-leash,dog-parks",professional-groomer,none,other,5c0aeddb82825612816829ca,JENKINTOWN,PA,19046,dog
12/07/2018,few-months,myself,FALSE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,"euthanized,grew-up-with",100,1e3,9,9,inside-only,"walks-on-leash,jogging-together,playing-in-my-yard",groom-myself,none,NA,5c0aeb7607bfec6e61833d62,PHILADELPHIA,PA,19125,dog
12/07/2018,few-weeks,myself,FALSE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,400,3e3,8,10,"inside-only,supervised-in-my-yard","walks-on-leash,dog-parks,another-pet","professional-groomer,groom-myself",becomes-aggressive,NA,5c0ad14c8fcc383d8d7a887e,PHILADELPHIA,PA,19146,dog
12/07/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized,currently-have-pet,grew-up-with,given-to-shelter",1500,1e4,NA,6,inside-only,"walks-on-leash,playing-in-my-yard",professional-groomer,becomes-aggressive,website,5c0ac858ce18b341bcec1b79,PHILADELPHIA,PA,19152,dog
12/07/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,currently-have-pet,500,5e3,8,6,inside-only,"walks-on-leash,dog-parks,not-much",professional-groomer,none,website,5c0ab1b64834266cc5982d5f,PHILADELPHIA,PA,19103,dog
12/07/2018,today,"myself,my-kids",TRUE,1,2,yes,no-allergies,myself,NA,never-lived-or-owned,100,500,NA,NA,"inside-only,crate","walks-on-leash,playing-in-my-yard",professional-groomer,becomes-aggressive,email,59b471b339956e93ea11cc04,PHILADELPHIA,PA,19135,dog
12/07/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,"euthanized,had-pet-die,grew-up-with,currently-have-pet",200,3e3,2,4,supervised-in-my-yard,"walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,another-pet","professional-groomer,groom-myself",none,website,5c0a7f269ea03f7d5ec0440d,LEWES,DE,19958,dog
12/07/2018,few-months,myself,FALSE,1,0,yes,no-allergies,myself,NA,currently-have-pet,200,500,8,8,inside-only,"walks-on-leash,walks-off-leash,jogging-together,dog-parks,another-pet","groom-myself,no-grooming",none,NA,5c0a3e1f02dc610199dcb412,PHILADELPHIA,PA,19122,dog
12/08/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,currently-have-pet,100,500,NA,NA,inside-only,walks-on-leash,professional-groomer,none,website,5c0c84b153acf16b57f4e876,AUDUBON,NJ,08106,dog
12/08/2018,today,myself,FALSE,1,0,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet",500,500,6,6,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,NA,5c0c4b25bacbdb1cdb913c4b,PHILADELPHIA,PA,19114,dog
12/08/2018,few-weeks,myself,FALSE,1,0,yes,no-allergies,myself,NA,euthanized,100,190,NA,NA,inside-only,"walks-on-leash,walks-off-leash",no-grooming,"destructive,vet-becomes-expensive,becomes-aggressive",NA,5c0c2e22cc33c95cec08c8f6,PHILADELPHIA,PA,19131,dog
12/08/2018,today,myself,TRUE,1,0,yes,no-allergies,landlord,NA,"had-pet-die,grew-up-with",500,500,NA,NA,inside-only,"walks-on-leash,dog-parks,playing-in-my-yard,another-pet",groom-myself,none,website,5c0c2978d460e275e04bea49,BALTIMORE,MD,21216,dog
12/08/2018,few-weeks,myself,FALSE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,euthanized,300,1400,8,8,inside-only,"walks-on-leash,dog-parks,another-pet,jogging-together","professional-groomer,groom-myself",becomes-aggressive,NA,5c0c26ca74f5e875ef4bdb45,PHILADELPHIA,PA,NA,dog
12/08/2018,today,gift,TRUE,3,0,"yes,a-surprise",no-allergies,myself,NA,"grew-up-with,currently-have-pet",200,2e3,NA,NA,"inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,dog-parks,another-pet","professional-groomer,groom-myself",none,website,5c0c0fc56e7fdb51f048cc0a,PHILADELPHIA,PA,19115,dog
12/08/2018,today,my-kids,FALSE,1,2,yes,no-allergies,myself,NA,euthanized,100,1e3,2,4,inside-only,"walks-on-leash,walks-off-leash,dog-parks,another-pet",professional-groomer,"pet-sheds,becomes-aggressive",NA,5c0bfab3aac8c84a098120ec,MOORESTOWN,NJ,08057,dog
12/08/2018,today,myself,TRUE,2,0,yes,no-allergies,family-friend,NA,"euthanized,grew-up-with,lived-with-housemate-pet",300,1e3,NA,3,inside-only,"walks-on-leash,playing-in-my-yard","professional-groomer,groom-myself",becomes-aggressive,website,5c0be125272faf6e5f0c3aa0,BUENA,NJ,08310,dog
12/08/2018,today,"myself,my-kids",TRUE,1,4,yes,no-allergies,myself,NA,grew-up-with,500,1900,3,3,inside-only,"walks-on-leash,jogging-together,playing-in-my-yard,dog-parks",professional-groomer,none,website,5c0bd7848c62896293cac30f,TOMS RIVER,NJ,08753,dog
12/08/2018,today,myself,FALSE,3,1,yes,no-allergies,landlord,no-but-pets-allowed,"grew-up-with,currently-have-pet",300,300,NA,NA,inside-only,"walks-on-leash,playing-in-my-yard",professional-groomer,becomes-aggressive,NA,5c0ba6e3e03d705b7ee20db0,PHILADELPHIA,PA,19152,dog
12/08/2018,today,"myself,my-kids",TRUE,1,2,yes,no-allergies,myself,NA,"grew-up-with,had-pet-die,currently-have-pet,euthanized",40,200,2,2,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks",professional-groomer,none,website,5c00baf2c1354c509479413c,PHILADELPHIA,PA,19138,dog
12/09/2018,today,myself,TRUE,1,1,yes,not-sure,landlord,yes-with-pet-policy,"euthanized,grew-up-with",100,500,NA,NA,inside-only,"walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks,another-pet","groom-myself,professional-groomer",none,website,5c0def51a07b784a80d1e5f5,ARDMORE,PA,19003,dog
12/09/2018,today,other,TRUE,3,2,yes,no-allergies,myself,NA,"euthanized,grew-up-with",100,300,4,4,inside-only,"walks-on-leash,dog-parks",professional-groomer,none,website,5c0f0217ef36692571b58494,DOYLESTOWN,PA,18901,dog
12/09/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with,euthanized",160,150,NA,1,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks",professional-groomer,"becomes-aggressive,allergies-appear",other,5c0d8e57523a976e8b5334c4,LEVITTOWN,PA,19057,dog
12/09/2018,few-weeks,myself,TRUE,2,0,yes,mildly-allergic,landlord,yes-with-pet-policy,grew-up-with,300,200,NA,NA,inside-only,"walks-on-leash,dog-parks,playing-in-my-yard","professional-groomer,groom-myself",none,website,5c0d8aa43a3cc4758eead4fa,PHILADELPHIA,PA,19143,dog
12/09/2018,few-months,myself,TRUE,0,0,yes,no-allergies,landlord,not-yet,grew-up-with,1e3,5e3,4,4,inside-only,"walks-on-leash,walks-off-leash",groom-myself,none,website,5c0d7cf6bafa0d11df8e42c2,PHILADELPHIA,PA,19104,dog
12/09/2018,today,my-kids,TRUE,0,4,"yes,a-surprise",no-allergies,landlord,no-but-pets-allowed,grew-up-with,200,300,4,6,inside-only,"walks-on-leash,playing-in-my-yard",professional-groomer,none,website,5c0d71bbac3f7b5b8704f021,PHILADELPHIA,PA,19133,dog
12/09/2018,today,other,TRUE,1,0,yes,no-allergies,family-friend,NA,"had-pet-die,euthanized,grew-up-with,lived-with-housemate-pet",500,1e3,NA,NA,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks",professional-groomer,none,website,5c0d71bfbf444c1de2509bce,SOUTHHAMPTON,PA,18966,dog
12/09/2018,few-weeks,gift,FALSE,1,0,yes,no-allergies,family-friend,NA,"had-pet-die,grew-up-with,currently-have-pet,given-to-another",50,500,4,4,inside-only,"walks-on-leash,playing-in-my-yard",professional-groomer,none,NA,5c0d5416d00ae41dce388a0a,PHILADELPHIA,PA,19151,dog
12/09/2018,few-weeks,"myself,my-kids,other",FALSE,3,1,yes,no-allergies,family-friend,NA,"grew-up-with,currently-have-pet",450,400,NA,NA,inside-only,"walks-on-leash,not-much,walks-off-leash,another-pet","groom-myself,professional-groomer",none,NA,5c0cd4004b17a811b88d468e,PHILADELPHIA,PA,19128,dog
12/10/2018,today,other,TRUE,3,2,yes,no-allergies,myself,NA,"euthanized,grew-up-with",100,100,NA,4,inside-only,walks-on-leash,professional-groomer,none,website,5c0f0217ef36692571b58494,DOYLESTOWN,PA,18901,dog
12/10/2018,today,myself,FALSE,1,3,yes,no-allergies,myself,NA,currently-have-pet,300,300,3,3,inside-only,"walks-off-leash,walks-on-leash,jogging-together,dog-parks,playing-in-my-yard","professional-groomer,groom-myself",none,NA,5c0ee442bd180076a5c64ceb,CAMDEN,NJ,08103,dog
12/10/2018,today,myself,FALSE,3,0,yes,no-allergies,family-friend,NA,currently-have-pet,500,1e3,5,8,"inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet",professional-groomer,"none,becomes-aggressive",NA,5c0e85f9f3a4ff79c41fb0a7,WYNCOTE,PA,19095,dog
12/10/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,landlord,no-but-pets-allowed,"grew-up-with,lived-with-housemate-pet",400,1500,8,8,inside-only,walks-on-leash,professional-groomer,none,website,5c0e768b5dd2e65d7118073d,PHILADELPHIA,PA,19107,dog
12/10/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,family-friend,NA,"lived-with-housemate-pet,grew-up-with",400,400,NA,NA,inside-only,"walks-on-leash,jogging-together,playing-in-my-yard,not-much","professional-groomer,groom-myself",none,email,5c0e1afe8741794e34542829,CHERRY HILL,NJ,08002,dog
12/10/2018,today,my-kids,TRUE,2,1,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet",50,500,NA,2,inside-only,"walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,"website,event",5c0ab578e00bbd78c480af21,COLLINGDALE,PA,19023,dog
12/10/2018,few-weeks,gift,TRUE,1,0,a-surprise,no-allergies,myself,NA,"currently-have-pet,grew-up-with",300,300,8,9,inside-only,"walks-on-leash,playing-in-my-yard",professional-groomer,none,website,5c0e0a87077e6b6fb605fc09,MAHANOY PLANE,PA,17949,dog
12/11/2018,few-weeks,gift,FALSE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,400,1e3,4,6,"inside-only,crate","dog-parks,another-pet,walks-on-leash,walks-off-leash,playing-in-my-yard",groom-myself,"vet-becomes-expensive,becomes-aggressive",NA,5c1040d94f4ea6661ee2df16,PHILADELPHIA,PA,19107,dog
12/11/2018,today,myself,TRUE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,"grew-up-with,lived-with-housemate-pet",210,1e3,4,5,inside-only,"walks-on-leash,dog-parks",professional-groomer,none,other,5c100847c5497678ebd8a364,PHILADELPHIA,PA,19131,dog
12/11/2018,today,myself,TRUE,4,0,yes,no-allergies,landlord,yes-with-pet-policy,never-lived-or-owned,200,500,2,2,"inside-only,crate,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,dog-parks",groom-myself,becomes-aggressive,website,5c0fe6a0bb6043604c1c612e,PHILADELPHIA,PA,19104,dog
12/11/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with",250,5e3,9,10,inside-only,"walks-on-leash,playing-in-my-yard",professional-groomer,becomes-aggressive,other,5c0fdb03742276693664c31e,WILMINGTON,DE,19805,dog
12/12/2018,few-weeks,myself,FALSE,0,0,yes,no-allergies,landlord,NA,"euthanized,grew-up-with,had-pet-die,given-to-another",200,500,3,6,inside-only,"walks-on-leash,dog-parks,another-pet",professional-groomer,becomes-aggressive,NA,5c116eaca0be692690e35b8b,PHILADELPHIA,PA,19128,dog
12/12/2018,few-months,myself,TRUE,1,0,yes,no-allergies,myself,NA,"pet-ran-away,grew-up-with,given-to-another",800,5e3,8,8,outside-only,"walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,website,5c115b88cc889424cf7b74a1,WILLOW GROVE,PA,19090,dog
12/12/2018,few-weeks,"myself,my-kids",TRUE,0,2,"a-surprise,yes",no-allergies,myself,NA,"had-pet-die,grew-up-with",100,1e3,6,6,inside-only,"walks-on-leash,playing-in-my-yard","professional-groomer,groom-myself",becomes-aggressive,other,5c11463e66424e05e956fbc9,EAGLEVILLE,PA,19403,dog
12/12/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized,grew-up-with,currently-have-pet",200,3900,2,4,inside-only,"walks-on-leash,playing-in-my-yard",professional-groomer,none,website,5c10ad1fce4fc9550bee6e56,MARLTON,NJ,08053,dog
12/13/2018,today,gift,TRUE,2,0,yes,no-allergies,family-friend,NA,"grew-up-with,had-pet-die",65,300,3,NA,"inside-only,unsupervised-access-to-my-yard-doggie-door-etc","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","groom-myself,professional-groomer",vet-becomes-expensive,website,5c132badbc03aa73e2683503,COLLINGSWOOD,NJ,08108,dog
